id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq
1069314,1304202,3000,3000,3000, 36 months,18.25,108.84,D,D5,,9 years,MORTGAGE,65000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069314,"  Borrower added on 12/15/11 > Combination of things, including a higher-then expected school tax bill, short term year-end cashflow pinch. <br><br>I intend to pay this off ASAP, once one of my client projects wraps up. <br><br>My business is increasing steadily - recovering nicely from the credit crunch, which affected many of my clientele in 2009 &amp; 2010.<br><br>PS:  I've never been late with a payment. Ever. ;-)<br><br>Thank you ... and happy holidays!<br>",other,Year End Cleanup,180xx,PA,17.39,0,Sep-98,0,,,8,0,43936,98.1,22,f,0,0,3915.027595,3915.03,3000,915.03,0,0,0,Jan-15,115.38,,Jan-16,0,,1,INDIVIDUAL,,,,0
1060578,1292332,4400,4400,4400, 36 months,16.77,156.37,D,D2,citizens bank,10+ years,RENT,55000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060578,,debt_consolidation,debt,029xx,RI,20.01,0,Jun-04,0,,,7,0,25237,99,11,f,0,0,5626.892655,5626.89,4400,1226.89,0,0,0,Jan-15,162.44,,Dec-15,0,,1,INDIVIDUAL,,,,0
1069469,1304526,6000,6000,6000, 36 months,6.03,182.62,A,A1,"Stewart Enterprises, Inc.",10+ years,MORTGAGE,45600,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069469,  Borrower added on 12/16/11 > Debt Consolidation Loan - Student Loan/Credit Card<br>,debt_consolidation,Debt-Consolidation ,700xx,LA,5.34,0,Nov-95,1,,,6,0,3378,32.5,28,f,0,0,6065.86,6065.86,6000,65.86,0,0,0,Jul-12,15.01,,Jun-12,0,,1,INDIVIDUAL,,,,0
1051117,1282787,14000,14000,14000, 36 months,9.91,451.15,B,B1,golfers warehouse,6 years,RENT,80000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1051117,  Borrower added on 12/15/11 > i am opening a small business and need a small amount to finalize the process<br><br>  Borrower added on 12/17/11 > i have over 8 years of profesional experience in this low cost/high return market.  my employee has over 12 years experience as well.<br>,small_business,Small Business Loan,010xx,MA,10,0,Jul-99,1,45,,7,0,2219,13.4,40,f,0,0,16239.91413,16239.91,14000,2239.91,0,0,0,Jan-15,457.91,,Jan-16,0,,1,INDIVIDUAL,,,,0
1069465,1304521,5000,5000,5000, 36 months,8.9,158.77,A,A5,STERIS Corporation,10+ years,MORTGAGE,100000,Source Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069465,,debt_consolidation,Debt Consolidation for a better life,441xx,OH,16.33,0,Jun-95,0,,,17,0,74351,62.1,35,f,0,0,5021.37,5021.37,4217.38,696.99,0,107,1.07,Aug-14,158.77,,Dec-14,0,,1,INDIVIDUAL,,,,0
1069283,1304166,10000,10000,10000, 36 months,10.65,325.74,B,B2,Costco Wholesale Corp.,6 years,RENT,27000,Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069283,,other,Other Loan,104xx,NY,11.47,0,Nov-06,0,,,7,0,7814,52.3,10,f,0,0,11724.56774,11724.57,10000,1724.57,0,0,0,Jan-15,332.92,,Jan-16,0,,1,INDIVIDUAL,,,,0
1069287,1304171,10000,10000,10000, 36 months,6.03,304.36,A,A1,Helicoil,10+ years,RENT,60000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069287,,credit_card,Credit Card Loan,067xx,CT,12.74,0,Sep-92,1,,,11,0,14019,19.5,18,f,0,0,10282.67,10282.67,10000,282.67,0,0,0,Jul-12,8762.05,,Jan-16,0,,1,INDIVIDUAL,,,,0
1069453,1303701,11000,11000,11000, 36 months,6.62,337.75,A,A2,cognizant technology solutions,5 years,RENT,70000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069453,,debt_consolidation,Debt Consolitation ,061xx,CT,10.85,0,Jan-02,0,,,5,0,11638,36.4,7,f,0,0,12157.38005,12157.38,11000,1157.38,0,0,0,Jan-15,346.13,,Jan-16,0,,1,INDIVIDUAL,,,,0
1069248,1304123,15000,15000,15000, 36 months,9.91,483.38,B,B1,Caterpillar Inc.,8 years,MORTGAGE,80000,Not Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069248,  Borrower added on 12/15/11 > Using to pay off existing loans and credit card debt<br><br>  Borrower added on 12/16/11 > All are of a higher interest rate so this interest rate is substantionaly lower giving me peace of mind..<br><br>  Borrower added on 12/18/11 > My job is very stable and I have seniority over more than 80% of the workforce which makes it highly unlikely for me to get laid off..I made it through the 2008 economic downturn without a beat and I still have unlimited overtime oppurtunity<br>,debt_consolidation,Debt Consolidation Loan,616xx,IL,9.12,0,Apr-92,2,,,9,0,11845,63.7,28,f,0,0,16177.77,16177.77,13556.45,2374.34,24.17,222.81,36.3708,Oct-14,483.38,,Mar-15,0,,1,INDIVIDUAL,,,,0
1068120,1302485,25600,25600,25350, 36 months,9.91,824.96,B,B1,City of Santa Monica ,9 years,RENT,110000,Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068120,"  Borrower added on 12/14/11 > I would like to clear my credit card balances and consolidate as single payment, I am in good standing on all my credits and never missed a payment.<br>",credit_card,Credit card refinance loan,913xx,CA,15.71,0,Jul-99,0,,,11,0,26088,62,27,f,0,0,29695.62268,29405.63,25600,4095.62,0,0,0,Jan-15,838.27,,Jan-16,0,,1,INDIVIDUAL,,,,0
1069244,1304117,7000,7000,7000, 36 months,10.65,228.02,B,B2,Aerotek Scientific,< 1 year,RENT,40000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069244,,debt_consolidation,Loan 12142011,947xx,CA,7.38,0,Apr-04,0,,,7,0,12168,92.9,12,f,0,0,8205.473816,8205.47,7000,1205.47,0,0,0,Jan-15,240.27,,Dec-14,0,,1,INDIVIDUAL,,,,0
1069243,1304116,12000,12000,12000, 36 months,15.96,421.65,C,C5,Chemat Technology Inc,4 years,RENT,50000,Not Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069243,,car,Car Loan,914xx,CA,20.88,0,Oct-06,2,,,11,0,15793,90.8,11,f,0,0,3521.95,3521.95,1903.66,1039.35,0,578.94,5.49,Aug-12,421.65,,Dec-12,0,,1,INDIVIDUAL,,,,0
1069238,1303909,12000,12000,12000, 36 months,9.91,386.7,B,B1,Scott & White,1 year,RENT,46000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069238,"  Borrower added on 12/19/11 > I got crazy with my credit cards in college and now its time to finally pay it all down. I just want a one stop shop to consolidate all my debt so I can feel like I actually am paying my cards down, and also so I can start saving.<br><br> Borrower added on 12/19/11 > Please help me to get rid of my credit card debt in 3 years or less. I've made the mistake of spending too much in college and now it's time to finally pay it all down! One monthly payment and a lower interest rate will definitely help me to reach my goal, and to really start saving for my future.<br>",credit_card,Credit Cards,765xx,TX,8.11,0,May-00,1,,,11,0,12143,52.1,12,f,0,0,13748.21311,13748.21,12000,1748.21,0,0,0,Jul-14,964.73,,Jul-14,0,,1,INDIVIDUAL,,,,0
1069410,1303652,21000,21000,20975, 60 months,19.91,555.33,E,E4,Costco,7 years,RENT,50000,Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069410,  Borrower added on 12/20/11 > consolidation  of credit cards.<br>,debt_consolidation, Bill pay of,980xx,WA,21.58,0,Sep-98,1,,,7,0,19448,97.6,14,f,0,0,18319.14,18297.35,8990.81,9328.33,0,0,0,Oct-14,555.33,,Jan-16,0,,1,INDIVIDUAL,,,,0
1068409,1302790,16000,16000,15950, 60 months,19.91,423.11,E,E4,CA Technologies,7 years,RENT,81000,Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068409,"  Borrower added on 12/16/11 > Will use this opportunity to consolidate my high interest debt obligations, a mojority of which were accrued during school years (undergraduate and graduate degree programs). <br><br>My credit history from the past 10+ years is testament to the fact that i have never missed a payment.<br>",credit_card,refinance debt,017xx,MA,20.52,0,Dec-98,3,,,12,0,27884,75.1,21,f,0,0,20876.1,20810.87,16000,4876.1,0,0,0,Oct-13,9931.02,,Jan-16,0,,1,INDIVIDUAL,,,,0
1068487,1302882,10000,10000,10000, 36 months,12.42,334.16,B,B4,Netflix,< 1 year,OWN,39000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068487,,debt_consolidation,Debt Consolidation Loan,972xx,OR,18.58,0,Dec-04,0,,,5,0,12874,72.7,10,f,0,0,11474.76,11474.76,10000,1474.76,0,0,0,Jul-13,5803.94,,Mar-15,0,,1,INDIVIDUAL,,,,0
1043961,1274517,10000,10000,10000, 36 months,10.65,325.74,B,B2,DCAA,2 years,RENT,51400,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1043961,"  Borrower added on 12/21/11 > I plan to use the funds to pay off all of my credit card debt. I have always been a responsible individual, paid my bills on time, and have never been unemployed. I have a stable job in an in-demand industry. I keep a monthly budget of my income and expenses.<br>",credit_card,My End to Bad Spending Habits Plan,752xx,TX,19.14,0,Oct-00,3,,,10,0,10160,59.1,24,f,0,0,10575.94,10575.94,10000,575.94,0,0,0,Aug-12,8627.74,,Sep-14,0,,1,INDIVIDUAL,,,,0
1068945,1287308,7100,7100,7100, 36 months,16.77,252.33,D,D2,Triple D security ,1 year,MORTGAGE,33000,Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068945, I wna apply for $7100 loan to pay off all credit cards n line of credit I have n hospital bill. If I do get loan I can definitely pay the monthly payments back.<br> Borrower added on 12/14/11 > I only want a loan of $7100. If I can get this that would b great. <br>,debt_consolidation,To pay of all debt,787xx,TX,24,0,Apr-07,2,,,4,0,6021,91.2,8,f,0,0,9079.334843,9079.33,7100,1979.33,0,0,0,Jan-15,262.78,,Jan-16,0,,1,INDIVIDUAL,,,,0
1069142,1287810,13000,13000,13000, 60 months,12.69,293.74,B,B5,wrisco,< 1 year,MORTGAGE,30000,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069142,  Borrower added on 12/07/11 > plan to use the funds to pay off bills. always pay bills on time.  monthly budget will be minimal after consolidating. have good job<br>,debt_consolidation,Debt Consolidation Loan,077xx,NJ,13.72,0,May-02,0,,,17,0,17080,58.9,27,f,0,0,17402.23999,17402.24,13000,4402.24,0,0,0,Jan-16,3596.46,,Jan-16,0,,1,INDIVIDUAL,,,,0
1068934,1277395,17500,8950,8925, 60 months,17.27,223.74,D,D3,,6 years,RENT,40000,Verified,Dec-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068934,"  Borrower added on 11/28/11 > Thanks.<br> Borrower added on 12/05/11 > Hello,<br>I am in need of the money to purchase a tractor for my new business. I have a signed contract for guaranteed income for the next 5 years. Just need some extra support to get started. I appreciate the assistance.<br><br> Borrower added on 11/28/11 > Thanks.<br> Borrower added on 12/05/11 > Hello,<br>I am in need of the money to purchase a tractor for my new business. I have a signed contract for guaranteed income for the next 5 years. Just need some extra support to get started. I appreciate the assistance.<br>",small_business,Start Up,951xx,CA,19.47,0,May-06,1,,,5,0,10724,58.9,6,f,2462.25,2455.34,10713.52,10683.65,6487.75,4225.77,0,0,0,Jan-16,223.74,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0
1069136,1278095,17675,17675,17675, 60 months,14.65,417.25,C,C3,webb candy,< 1 year,RENT,50000,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069136,"  Borrower added on 12/07/11 > I am trying to wrap everything together - I currently pay well over 700 a month for this debt, and have NEVER been late.  ",debt_consolidation,Debt Consolidation Loan,540xx,WI,16.46,0,Jul-02,2,,,6,0,6661,57.4,14,f,0,0,21323.43,21323.43,17675,3648.43,0,0,0,Aug-13,13814.81,,Feb-14,0,,1,INDIVIDUAL,,,,0
1068923,1303549,8000,8000,8000, 36 months,16.77,284.31,D,D2,Omniplex ,< 1 year,RENT,62000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068923,  Borrower added on 12/16/11 > I am looking to pay down my high interest revolving credit card accounts in full with this loan<br>,debt_consolidation,Debt Consolidation Loan,225xx,VA,21.64,0,Jul-06,3,,,14,0,6088,66.9,20,f,0,0,10267.26214,10267.26,8000,2252.27,14.98883533,0,0,Dec-14,606.54,,Jan-16,0,,1,INDIVIDUAL,,,,0
1069126,1303778,10000,10000,9975, 60 months,10.65,215.69,B,B2,CEC ENTERTAINMENT INC,10+ years,RENT,45996,Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069126,,debt_consolidation,Consolidation,440xx,OH,21.73,0,May-97,1,,,7,0,11170,30.1,15,f,0,0,8772.91,8751.08,5495.38,2429.23,1,847.3,152.514,Apr-15,1,,Jun-15,0,,1,INDIVIDUAL,,,,0
1069102,1303750,3500,3500,3500, 36 months,10.65,114.01,B,B2,CPI,7 years,MORTGAGE,55000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069102,  Borrower added on 12/15/11 > pay off credit cards<br>,debt_consolidation,blessings,437xx,OH,5.39,0,Oct-05,1,,,9,0,6611,45.9,12,f,0,0,4103.168128,4103.17,3500,603.17,0,0,0,Jan-15,118.32,,Dec-14,0,,1,INDIVIDUAL,,,,0
1069093,1303740,12500,8925,8925, 60 months,17.27,223.11,D,D3,grandma kitchen,5 years,RENT,30000,Source Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069093,  Borrower added on 12/16/11 > So I can pay all my bills so I will have just one monthy payment .<br>,debt_consolidation,allen,559xx,MN,13.16,0,Apr-95,0,,113,7,1,9844,70.8,28,f,0,0,5577.75,5577.75,2812.82,2742.43,0,22.5,0,Feb-14,223.11,,Jan-16,0,,1,INDIVIDUAL,,,,0
1069030,1303473,16425,16425,16425, 36 months,14.27,563.53,C,C2,"Gen-Probe, Inc",4 years,RENT,44544,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069030,  Borrower added on 12/14/11 > looking to find a loan to consolidate my credit card debts at a lower interest rate.  currently paying 700/month and have never missed a payment.  high interest rates make it hard to pay down the debt.<br>,debt_consolidation,New Start,921xx,CA,22.71,0,Oct-02,1,,,10,0,15747,83.4,18,f,0,0,18172.71,18172.71,16425,1747.71,0,0,0,Nov-12,13108.71,,Jul-15,0,,1,INDIVIDUAL,,,,0
1068906,1303528,8200,8200,8200, 60 months,21.28,223.14,F,F2,autozone,4 years,RENT,75000,Source Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068906,  Borrower added on 12/15/11 > Business/credit card<br>,small_business,Small_Business Loan,912xx,CA,12.48,0,Jan-00,3,,,6,0,9012,73.9,11,f,0,0,4173.57,4173.57,1525.83,2265.85,0,381.89,3.6,Jun-13,223.14,,Oct-13,0,,1,INDIVIDUAL,,,,0
1069073,1303718,15000,15000,15000, 36 months,14.65,517.42,C,C3,USAF Civil Service,2 years,OWN,61000,Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069073,"  Borrower added on 12/14/11 > I calculated refinancing would allow me to pay off my credit debt a year earlier and save around $6,000.  <br>",credit_card,Credit Refinance,325xx,FL,11.88,0,Jun-04,1,,,8,0,19397,79.5,18,f,0,0,18562.40042,18562.4,15000,3562.4,0,0,0,Sep-14,2533.38,,Jan-16,0,,1,INDIVIDUAL,,,,0
1069043,1303486,20975,13575,13550, 60 months,17.58,341.63,D,D4,Dollar Tree Stores,5 years,MORTGAGE,44000,Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069043,  Borrower added on 12/18/11 > We are looking to consolidate and wipe out all of our exisiting credit card debt. With this loan we will be able to save several hundred dollars a month which we plan to put back into our budget as savings or investments.<br>,credit_card,Refinance Loan,300xx,GA,18.79,0,Apr-00,0,,105,13,1,20657,79.4,21,f,0,0,18097.34458,18064.1,13575,4522.34,0,0,0,Apr-14,9245.21,,Apr-14,0,,1,INDIVIDUAL,,,,0
1060981,1292558,6400,6400,6400, 36 months,16.77,227.45,D,D2,"Riverside County, California",5 years,RENT,75000,Not Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060981,  Borrower added on 12/14/11 > Debt consolidation<br>,debt_consolidation,Help,923xx,CA,20.22,0,Dec-94,0,48,,9,0,7159,67.5,27,f,0,0,4776.45,4776.45,3334.25,1431.91,0,10.29,0,Oct-13,227.45,,Jan-16,0,,1,INDIVIDUAL,,,,0
1069071,1303716,3000,3000,3000, 36 months,13.49,101.8,C,C1,Insight Card Services,1 year,RENT,33600,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069071,,debt_consolidation,Credit Card Consolidation,352xx,AL,18.11,0,Oct-05,0,41,,4,0,2745,83.2,7,f,0,0,3246.8,3246.8,3000,246.8,0,0,0,Sep-12,2539.58,,Jan-15,0,,1,INDIVIDUAL,,,,0
1069070,1299004,12000,12000,12000, 36 months,16.77,426.47,D,D2,Genocea Biosciences,3 years,RENT,50000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069070,  Borrower added on 12/14/11 > This loan is for credit card consolidation so that I can get on the path to making better financial decisions. Thank-you for funding me!<br><br>  Borrower added on 12/18/11 > I also want to  add that I have never been late with a bill payment and I will make sure your investment is well worth it. Thanks again for helping me out!<br>,credit_card,Credit Card Consolidation,013xx,MA,20.57,0,Sep-05,1,,,13,0,11443,97,19,f,0,0,15346.46687,15346.47,12000,3346.47,0,0,0,Jan-15,441.52,,Dec-14,0,,1,INDIVIDUAL,,,,0
1068893,1303514,14400,14400,14400, 36 months,8.9,457.25,A,A5,Model Metrics,< 1 year,OWN,150000,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068893,  Borrower added on 12/15/11 > I have some 0% interest store credit that is coming due.  Back interest of about $3500 would need to be paid and ongoing 17.99 APR.  I figure I could save about $5500 with this loan.  Thanks for your help.<br>,debt_consolidation,Credit Payoff 14400,146xx,NY,14.85,0,Dec-94,0,,,12,0,63864,55,38,f,0,0,16459.51914,16459.52,14400,2059.52,0,0,0,Jan-15,464.02,,Dec-14,0,,1,INDIVIDUAL,,,,0
1068882,1303303,12000,12000,12000, 36 months,14.65,413.94,C,C3,Boro of Butler,10+ years,RENT,90000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068882,,debt_consolidation,Debt Consolidation Loan,074xx,NJ,16.56,0,Dec-84,2,40,,12,0,17116,78.5,36,f,0,0,12699.48,12699.48,12000,699.48,0,0,0,Jun-12,11046.6,,Jan-16,0,,1,INDIVIDUAL,,,,0
1069039,1303482,11000,11000,11000, 36 months,13.49,373.24,C,C1,TX Army National Guard,10+ years,MORTGAGE,48000,Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1069039,,debt_consolidation,Debt Consolidation,786xx,TX,21.82,0,Dec-99,3,74,,15,0,11382,65,29,f,0,0,13413.21605,13413.22,11000,2413.22,0,0,0,Oct-14,1491.29,,Oct-14,0,,1,INDIVIDUAL,,,,0
